Unnamed: 0,avg_rating,geek_rating,scrapping_time,title,vote_number
494,6.94,6.4,page11,The Great Heartland Hauling Co.,2109
495,6.97,6.4,page11,Historia,2067
496,6.98,6.4,page11,Evo (second edition),1993
497,7.64,6.4,page11,Breakout: Normandy,935
498,7.07,6.399,page11,Diamonds Club,1654
499,7.1,6.399,page11,Odin's Ravens (Second Edition),1672
500,6.94,6.399,page12,Ogre,2501
501,6.93,6.398,page12,The Red Dragon Inn 2,2498
502,7.1,6.398,page12,Ground Floor,1571
503,6.87,6.397,page12,Indigo,2427
504,7.07,6.397,page12,Insider,1645
505,6.89,6.397,page12,Big City,2264
506,7.9,6.396,page12,"Heroes of Land, Air & Sea",900
507,7.5,6.396,page12,Tramways,982
508,6.98,6.396,page12,A Study in Emerald (second edition),1954
509,7.26,6.395,page12,Legendary Encounters: A Firefly Deck Building Game,1373
510,6.91,6.394,page12,The Climbers,2153
511,7.35,6.394,page12,Thunderstone Advance: Numenera,1176
512,6.58,6.392,page12,Pirate's Cove,7594
513,6.53,6.392,page12,BANG!,23113
514,7.48,6.391,page12,Duel of Ages II,1120
515,6.61,6.391,page12,Cockroach Poker,5908
516,7.2,6.39,page12,Warhammer: Diskwars,1677
517,6.92,6.39,page12,KÃ¶nig von Siam,2039
518,6.95,6.39,page12,Unearth,2263
519,6.8,6.388999999999999,page12,Smash Up: The Obligatory Cthulhu Set,2975
520,7.0,6.388,page12,Nefertiti,1814
521,6.73,6.388,page12,Android,3547
522,6.85,6.388,page12,Beasty Bar,2492
523,7.21,6.3870000000000005,page12,Betrayal at Baldur's Gate,1669
524,6.69,6.386,page12,Risk 2210 A.D.,6292
525,7.23,6.386,page12,PrÃªt-Ã -Porter,1322
526,7.62,6.385,page12,Pax Pamir,912
527,6.95,6.385,page12,PitchCar Mini,1918
528,6.97,6.3839999999999995,page12,Space Crusade,2413
529,6.51,6.382999999999999,page12,Scotland Yard,12261
530,7.13,6.382000000000001,page12,Theseus: The Dark Orbit,1565
531,7.77,6.382000000000001,page12,Warfighter: The Tactical Special Forces Card Game,909
532,7.83,6.38,page12,IncÃ³modos Invitados,865
533,7.73,6.38,page12,Project: ELITE,854
534,7.15,6.38,page12,Xiangqi,1665
535,6.64,6.38,page12,Kingdoms,4410
536,8.04,6.38,page12,Race! Formula 90,723
537,7.2,6.379,page12,New Bedford,1411
538,7.15,6.379,page12,Antike Duellum,1433
539,6.55,6.379,page12,Pickomino,7733
540,7.37,6.379,page12,Marvel Dice Masters: Age of Ultron,1137
541,7.47,6.377999999999999,page12,Neanderthal,1042
542,7.01,6.377000000000001,page12,Founding Fathers,1703
543,8.39,6.377000000000001,page12,Unconditional Surrender! World War 2 in Europe,615
544,7.12,6.377000000000001,page12,Edo,1470
545,7.85,6.376,page12,Warmachine Prime Mk II,789
546,7.54,6.376,page12,Duelosaur Island,995
547,7.33,6.374,page12,Shogi,1312
548,7.9,6.372999999999999,page12,Vindication,816
549,7.88,6.372999999999999,page12,New Frontiers,729
550,6.76,6.372000000000001,page12,The Bottle Imp,2867
551,7.36,6.371,page12,Sub Terra,1386
552,7.03,6.371,page12,Noch mal!,1652
553,7.0,6.371,page12,La Boca,1738
554,7.15,6.37,page12,QuÃ©bec,1366
555,7.83,6.37,page12,Thunderstone Advance: Worlds Collide,755
556,7.09,6.37,page12,Paper Tales,1528
557,7.45,6.37,page12,Lowlands,1025
558,6.7,6.37,page12,Axis & Allies,5572
559,7.14,6.37,page12,Legend of the Five Rings,1571
560,6.76,6.369,page12,Timeline: Discoveries,2978
561,6.69,6.369,page12,Babel,3549
562,6.99,6.369,page12,Imagine,1865
563,7.32,6.369,page12,"Napoleon: The Waterloo Campaign, 1815",1170
564,6.81,6.367999999999999,page12,Beyond Balderdash,2698
565,7.02,6.367999999999999,page12,Wooden Ships & Iron Men,1826
566,6.55,6.367000000000001,page12,Mystery of the Abbey,7296
567,6.54,6.3660000000000005,page12,Jungle Speed,9682
568,7.96,6.3660000000000005,page12,RAF: The Battle of Britain 1940,731
569,7.16,6.3660000000000005,page12,Spyfall 2,1379
570,6.53,6.365,page12,Backgammon,10222
571,6.88,6.364,page12,Sluff Off!,2093
572,7.61,6.364,page12,Kingsburg (Second Edition),876
573,7.77,6.3629999999999995,page12,Fields of Fire,864
574,7.24,6.3629999999999995,page12,Adventure Time Love Letter,1375
575,7.43,6.3629999999999995,page12,Warriors of God,985
576,7.6,6.362,page12,DOOM: The Board Game,1064
577,6.75,6.362,page12,A Castle for All Seasons,2817
578,6.92,6.362,page12,Arena: Roma II,1914
579,7.07,6.361000000000001,page12,Eurorails,1666
580,7.04,6.361000000000001,page12,Show Manager,1597
581,7.53,6.36,page12,Rommel in the Desert,931
582,6.89,6.36,page12,Royal Palace,1988
583,6.87,6.359,page12,Welcome Back to the Dungeon,2168
584,6.63,6.359,page12,Ave Caesar,4139
585,6.94,6.359,page12,2 de Mayo,1843
586,7.27,6.357,page12,The Russian Campaign,1287
587,6.94,6.354,page12,Perikles,1791
588,6.75,6.353,page12,Mare Nostrum,3017
589,7.72,6.352,page12,The Lord of the Ice Garden,885
590,7.59,6.352,page12,Shards of Infinity,984
591,7.04,6.351,page12,Expedition: Northwest Passage,1530
592,6.67,6.35,page12,Odin's Ravens,3489
593,6.64,6.35,page12,Hare & Tortoise,3960
594,6.85,6.349,page12,Favor of the Pharaoh,2200
595,7.19,6.349,page12,Mangrovia,1270
596,6.6,6.348,page12,Felicity: The Cat in the Sack,4460
597,6.61,6.348,page12,The Adventurers: The Temple of Chac,4410
598,6.52,6.348,page12,Niagara,7293
599,7.31,6.347,page12,Dungeon Twister 2: Prison,1127
600,6.98,6.346,page13,The Castles of Burgundy: The Dice Game,1683
601,6.73,6.345,page13,Fjords,2828
602,6.77,6.345,page13,Timeline: Music & Cinema,2608
603,6.94,6.345,page13,Kamisado,1789
604,6.65,6.345,page13,Cold War: CIA vs KGB,3712
605,7.48,6.343,page13,Time's Up! Deluxe,906
606,8.04,6.343,page13,Infinity,680
607,7.68,6.3420000000000005,page13,Strat-O-Matic Baseball,945
608,7.15,6.341,page13,Love Letter: The Hobbit â The Battle of the Five Armies,1423
609,6.99,6.34,page13,The Princes of Machu Picchu,1582
610,7.21,6.34,page13,Transatlantic,1224
611,7.31,6.34,page13,We the People,1092
612,6.94,6.337999999999999,page13,Seeland,1711
613,7.04,6.337999999999999,page13,Castaways,1578
614,6.84,6.337000000000001,page13,ChÃ¢teau Roquefort,2108
615,8.46,6.337000000000001,page13,High Frontier (Third Edition),535
616,8.24,6.336,page13,Dawn of the Zeds (Third edition),602
617,6.77,6.335,page13,Ra: The Dice Game,2323
618,6.97,6.334,page13,Bloodborne: The Card Game,2003
619,6.82,6.334,page13,Hit Z Road,2347
620,6.56,6.334,page13,The Great Dalmuti,6144
621,6.97,6.332999999999999,page13,Wings of War: Watch Your Back!,1747
622,6.87,6.332999999999999,page13,Serenissima (first edition),2166
623,7.61,6.332999999999999,page13,Teenage Mutant Ninja Turtles: Shadows of the Past,971
624,7.21,6.332000000000001,page13,Steam Time,1194
625,7.07,6.331,page13,Inca Empire,1368
626,7.48,6.331,page13,Heroscape Master Set:  Battle for the Underdark,967
627,6.99,6.331,page13,Guilds of London,1614
628,6.86,6.33,page13,The Boss,1987
629,6.99,6.33,page13,Heroscape Marvel: The Conflict Begins,1757
630,7.06,6.329,page13,Horus Heresy (2010),1525
631,6.82,6.329,page13,New York Slice,2149
632,6.87,6.327999999999999,page13,Super Dungeon Explore,2408
633,7.22,6.327999999999999,page13,Outfoxed!,1231
634,8.11,6.327999999999999,page13,Folklore: The Affliction,825
635,7.64,6.327999999999999,page13,Last Night on Earth: Timber Peak,864
636,6.99,6.327000000000001,page13,Beyond Baker Street,1539
637,7.12,6.327000000000001,page13,Kashgar: Merchants of the Silk Road,1275
638,6.56,6.3260000000000005,page13,Clans,4635
639,6.81,6.3260000000000005,page13,Compounded,2257
640,6.69,6.325,page13,Bootleggers,3060
641,7.02,6.325,page13,Agents of SMERSH,1490
642,6.64,6.325,page13,World of Warcraft: The Boardgame,4962
643,6.73,6.324,page13,Tiny Epic Western,2986
644,6.84,6.324,page13,Relic,2627
645,6.84,6.324,page13,Um Reifenbreite,2028
646,7.31,6.324,page13,Blue Lagoon,1038
647,7.09,6.3229999999999995,page13,Capital Lux,1351
648,6.97,6.3229999999999995,page13,Duplik,1659
649,6.68,6.3229999999999995,page13,Archaeology: The Card Game,2962
650,7.23,6.322,page13,Covert,1156
651,6.58,6.322,page13,Tsuro of the Seas,4798
652,7.17,6.322,page13,Robo Rally,1376
653,6.95,6.322,page13,Drum Roll,1646
654,6.99,6.322,page13,Trambahn,1528
655,7.6,6.322,page13,Ascension: Realms Unraveled,872
656,7.16,6.322,page13,Ubongo 3-D,1242
657,6.8,6.321000000000001,page13,Cthulhu Realms,2388
658,6.9,6.32,page13,Impulse,1750
659,6.71,6.32,page13,Battle Sheep,2835
660,7.55,6.32,page13,Pathfinder Adventure Card Game: Wrath of the Righteous â Base Set,887
661,6.57,6.32,page13,The Red Dragon Inn,6106
662,6.77,6.319,page13,Sail to India,2271
663,6.75,6.319,page13,Conquest of the Empire,2852
664,7.6,6.318,page13,Fireteam Zero,925
665,6.93,6.318,page13,Hermagor,1731
666,7.1,6.318,page13,Confusion:  Espionage and Deception in the Cold War,1276
667,6.56,6.317,page13,Axis & Allies,9597
668,7.13,6.317,page13,The King Is Dead,1259
669,8.16,6.316,page13,BattleCON: Fate of Indines,573
670,7.9,6.316,page13,Hornet Leader: Carrier Air Operations,701
671,7.46,6.315,page13,American Rails,849
672,7.28,6.314,page13,Wings of War: Deluxe Set,1073
673,7.54,6.314,page13,Smash Up: Cease and Desist,889
674,7.56,6.313,page13,IKI,817
675,6.92,6.313,page13,Wealth of Nations,1692
676,6.57,6.313,page13,Cutthroat Caverns,4524
677,7.95,6.312,page13,Navajo Wars,618
678,6.66,6.311,page13,Elasund: The First City,3097
679,7.91,6.311,page13,V-Commandos,768
680,8.57,6.311,page13,Star Wars: X-Wing (Second Edition),530
681,6.83,6.309,page13,Catan Histories: Settlers of America â Trails to Rails,2027
682,6.85,6.309,page13,Pastiche,1903
683,6.78,6.308,page13,A Game of Thrones: Hand of the King,2280
684,6.95,6.308,page13,La Granja: No Siesta,1573
685,6.48,6.308,page13,SET,9370
686,6.98,6.307,page13,"Run, Fight, or Die!",1632
687,7.53,6.307,page13,Castell,813
688,6.54,6.307,page13,Talisman (Revised 4th Edition),11407
689,6.94,6.306,page13,Wits & Wagers Family,1584
690,6.97,6.305,page13,Adventure Land,1519
691,7.13,6.305,page13,Star Trek Panic,1323
692,6.77,6.305,page13,The Bridges of Shangri-La,2192
693,6.79,6.303999999999999,page13,Treasure Hunter,2198
694,7.43,6.303999999999999,page13,Florenza,887
695,6.88,6.303999999999999,page13,Indian Summer,1816
696,6.78,6.303999999999999,page13,The Hanging Gardens,2083
697,6.7,6.303,page13,Marrakech,2619
698,6.93,6.303,page13,Zombie 15',1701
699,7.21,6.303,page13,The Red Dragon Inn 3,1308
700,7.02,6.303,page14,B-17: Queen of the Skies,1786
701,6.99,6.3020000000000005,page14,The Ark of the Covenant,1456
702,7.15,6.3020000000000005,page14,Unlock! The House on the Hill,1173
703,6.82,6.3020000000000005,page14,Hamsterrolle,1896
704,7.15,6.3020000000000005,page14,Wings of War: Burning Drachens,1300
705,7.04,6.3020000000000005,page14,Tortuga 1667,1613
706,6.64,6.301,page14,Trans Europa,3054
707,6.54,6.301,page14,Wasabi!,4587
708,7.6,6.301,page14,Fighting Formations: Grossdeutschland Motorized Infantry Division,816
709,6.7,6.3,page14,Good Cop Bad Cop,2625
710,7.72,6.3,page14,Field Commander: Napoleon,742
711,7.87,6.2989999999999995,page14,Normandy '44,682
712,6.82,6.2989999999999995,page14,Nyet!,1885
713,6.73,6.2989999999999995,page14,My First Carcassonne,2631
714,6.93,6.297999999999999,page14,Wits & Wagers Party,1656
715,7.98,6.297999999999999,page14,Cerebria: The Inside World,689
716,7.8,6.297999999999999,page14,La Cosa Nostra,722
717,6.53,6.297000000000001,page14,Hoity Toity,4679
718,7.2,6.297000000000001,page14,Carcassonne: Gold Rush,1127
719,6.75,6.296,page14,Paris Connection,2104
720,6.73,6.296,page14,City of Horror,2642
721,7.14,6.296,page14,Sanssouci,1189
722,6.64,6.296,page14,Space Cadets,3024
723,7.2,6.296,page14,Agricola: Family Edition,1160
724,7.2,6.296,page14,Calimala,1102
725,6.57,6.294,page14,Harbour,3926
726,7.28,6.294,page14,Time's Up! EdiciÃ³n Azul,978
727,7.86,6.292999999999999,page14,COâ: Second Chance,669
728,6.89,6.292999999999999,page14,20th Century,1608
729,7.67,6.292999999999999,page14,Battletech Introductory Box Set,796
730,6.96,6.292999999999999,page14,Riff Raff,1493
731,6.88,6.292000000000001,page14,Atlantic Star,1713
732,6.79,6.292000000000001,page14,PalastgeflÃ¼ster,1988
733,6.78,6.292000000000001,page14,Copycat,1984
734,6.61,6.292000000000001,page14,Frank's Zoo,3191
735,7.24,6.292000000000001,page14,Dice Hospital,1103
736,7.0,6.291,page14,Carrom,1397
737,7.27,6.29,page14,World War II: Barbarossa to Berlin,1070
738,7.15,6.289,page14,Yunnan,1159
739,7.25,6.287999999999999,page14,Luxor,1102
740,6.75,6.287000000000001,page14,Kolejka,2585
741,7.03,6.287000000000001,page14,Castellion,1371
742,6.58,6.287000000000001,page14,Werewolf,4091
743,6.75,6.287000000000001,page14,Snake Oil,2264
744,7.2,6.287000000000001,page14,Victory in the Pacific,1128
745,6.82,6.287000000000001,page14,League of Six,1823
746,6.6,6.2860000000000005,page14,Lifeboats,3256
747,7.38,6.2860000000000005,page14,One Deck Dungeon: Forest of Shadows,961
748,6.67,6.2860000000000005,page14,Oltre Mare,2637
749,7.88,6.2860000000000005,page14,Camel Up (Second Edition),650
750,6.74,6.285,page14,Isla Dorada,2272
751,7.03,6.285,page14,Rum & Bones,1450
752,7.35,6.285,page14,Dale of Merchants 2,945
753,7.44,6.284,page14,1870: Railroading across the Trans Mississippi from 1870,865
754,6.81,6.284,page14,Lotus,2020
755,7.02,6.2829999999999995,page14,Magnum Sal,1368
756,6.7,6.2829999999999995,page14,Samurai Sword,2776
757,7.28,6.282,page14,Railroad Ink: Blazing Red Edition,1003
758,6.97,6.282,page14,Police Precinct,1490
759,6.64,6.281000000000001,page14,Alea Iacta Est,2586
760,7.58,6.281000000000001,page14,Wildcatters,743
761,6.67,6.28,page14,Campaign Manager 2008,2476
762,6.8,6.278,page14,Qin,1871
763,6.94,6.278,page14,Il Vecchio,1402
764,7.8,6.278,page14,Twice As Clever,640
765,6.65,6.278,page14,Mall of Horror,2813
766,6.7,6.277,page14,Dr. Eureka,2336
767,7.54,6.277,page14,Sails of Glory,869
768,6.61,6.277,page14,You're Bluffing!,3219
769,6.77,6.275,page14,Sylla,1936
770,7.11,6.275,page14,New Amsterdam,1174
771,6.82,6.274,page14,Valdora,1823
772,7.39,6.274,page14,Bonaparte at Marengo,861
773,7.0,6.274,page14,Horse Fever,1419
774,6.82,6.273,page14,Razzia!,1736
775,6.92,6.273,page14,Holmes: Sherlock & Mycroft,1549
776,6.48,6.273,page14,Mamma Mia!,5305
777,6.64,6.272,page14,Mafia de Cuba,2819
778,7.31,6.272,page14,1944: Race to the Rhine,957
779,7.37,6.271,page14,Treasure Island,930
780,6.91,6.271,page14,Samarkand: Routes to Riches,1517
781,7.52,6.271,page14,John Company,760
782,7.57,6.271,page14,Funkenschlag,769
783,6.6,6.27,page14,FITS,2854
784,6.91,6.27,page14,Mythotopia,1529
785,6.93,6.27,page14,"Edel, Stein & Reich",1445
786,6.97,6.269,page14,Exit: The Game â The Forbidden Castle,1322
787,6.57,6.268,page14,Android: Infiltration,3388
788,7.16,6.267,page14,Crusader Rex,1086
789,6.72,6.267,page14,Oasis,2115
790,7.07,6.266,page14,Otys,1198
791,7.02,6.266,page14,Panic on Wall Street!,1285
792,7.16,6.266,page14,Flip Ships,1073
793,6.45,6.266,page14,Once Upon a Time: The Storytelling Card Game,7283
794,6.92,6.266,page14,Conquest of Planet Earth: The Space Alien Game,1516
795,7.23,6.263999999999999,page14,Coal Baron: The Great Card Game,994
796,6.76,6.263999999999999,page14,Urban Sprawl,1879
797,6.85,6.263,page14,Cube Quest,1657
798,7.42,6.263,page14,Richard III: The Wars of the Roses,826
799,6.57,6.263,page14,Epic Spell Wars of the Battle Wizards: Duel at Mt. Skullzfyre,4646
800,6.81,6.2620000000000005,page15,El CapitÃ¡n,1705
801,6.64,6.261,page15,DungeonQuest (third edition),2988
802,6.62,6.26,page15,Wildlife Safari,2679
803,7.91,6.26,page15,Dawn of the Zeds (Second edition),594
804,6.96,6.26,page15,Ta YÃ¼,1371
805,6.86,6.26,page15,OddVille,1646
806,6.98,6.26,page15,Iron Dragon,1492
807,7.37,6.26,page15,City of Iron: Second Edition,861
808,7.46,6.2589999999999995,page15,The Napoleonic Wars (Second Edition),813
809,7.84,6.2589999999999995,page15,Heroes of Terrinoth,722
810,6.92,6.2589999999999995,page15,The Flow of History,1443
811,6.91,6.257999999999999,page15,Pyramid of Pengqueen,1436
812,6.7,6.257000000000001,page15,DungeonQuest,2494
813,6.78,6.257000000000001,page15,Euchre,1988
814,7.04,6.256,page15,Quests of Valeria,1237
815,6.66,6.256,page15,Lost Legacy: The Starship,2372
816,7.4,6.256,page15,Forum Trajanum,829
817,6.93,6.256,page15,Axis & Allies: 1942,1957
818,6.9,6.254,page15,Bottom of the 9th,1559
819,6.89,6.254,page15,Founders of Gloomhaven,1625
820,7.84,6.254,page15,GKR: Heavy Hitters,801
821,8.04,6.252999999999999,page15,EastFront II,538
822,6.58,6.25,page15,Dragonheart,2887
823,7.33,6.25,page15,Revolution: The Dutch Revolt 1568-1648,894
824,7.93,6.249,page15,SPQR (Deluxe Edition),567
825,6.53,6.249,page15,Nuns on the Run,3565
826,7.31,6.249,page15,Flatline,907
827,6.72,6.247999999999999,page15,Long Shot,2001
828,6.94,6.247000000000001,page15,Constantinopolis,1402
829,6.89,6.247000000000001,page15,Assyria,1470
830,6.77,6.247000000000001,page15,Ribbit,1960
831,7.31,6.247000000000001,page15,Mage Wars Academy,922
832,7.2,6.246,page15,Guildhall: Job Faire,962
833,7.2,6.246,page15,Ultimate Werewolf: Deluxe Edition,1195
834,7.04,6.245,page15,Cinque Terre,1173
835,6.76,6.245,page15,Spades,1873
836,6.83,6.245,page15,Terra,1620
837,6.79,6.244,page15,The Adventurers: The Pyramid of Horus,1813
838,7.28,6.242999999999999,page15,The Ravens of Thri Sahashri,898
839,7.5,6.242999999999999,page15,Ascension: Darkness Unleashed,776
840,7.2,6.242999999999999,page15,Carcassonne: Amazonas,987
841,6.52,6.242999999999999,page15,Nightfall,3676
842,6.71,6.242000000000001,page15,Fortress America,2276
843,6.78,6.242000000000001,page15,Lost Valley,1710
844,7.96,6.242000000000001,page15,1860: Railways on the Isle of Wight,511
845,8.22,6.242000000000001,page15,Deep Madness,912
846,7.13,6.2410000000000005,page15,City of Spies: Estoril 1942,1077
847,6.95,6.24,page15,Subbuteo,1452
848,7.28,6.24,page15,HeroQuest Advanced Quest,1189
849,7.17,6.239,page15,Unlock! The Tonipal's Treasure,981
850,7.15,6.239,page15,The Dresden Files Cooperative Card Game,1191
851,7.09,6.239,page15,Rise to Nobility,1196
852,7.38,6.239,page15,Pioneer Days,839
853,7.54,6.239,page15,Path of Light and Shadow,742
854,7.8,6.237,page15,SpaceCorp,615
855,7.66,6.237,page15,Maximum Apocalypse,793
856,8.05,6.236000000000001,page15,The Reckoners,608
857,6.82,6.236000000000001,page15,Chronicle,1606
858,6.62,6.236000000000001,page15,Take it Easy!,2444
859,6.8,6.236000000000001,page15,Key Harvest,1602
860,6.73,6.235,page15,Powerboats,1792
861,6.68,6.235,page15,Age of Conan: The Strategy Board Game,2356
862,7.33,6.235,page15,Warmachine,998
863,7.73,6.234,page15,The Great Battles of Alexander: Deluxe Edition,642
864,6.4,6.234,page15,Pit,7425
865,6.64,6.234,page15,Tower of Babel,2216
866,6.81,6.234,page15,The End of the Triumvirate,1561
867,7.57,6.234,page15,Warhammer Quest: Silver Tower,943
868,6.84,6.233,page15,Alien Artifacts,1643
869,6.57,6.233,page15,Around the World in 80 Days,2870
870,6.52,6.232,page15,Illuminati (Second Edition),4598
871,6.79,6.231,page15,Perry Rhodan: The Cosmic League,1576
872,6.43,6.23,page15,Keltis,5016
873,6.88,6.23,page15,Tanto Cuore,1672
874,6.93,6.229,page15,Kakerlakenpoker Royal,1320
875,7.12,6.229,page15,DungeonQuest Revised Edition,1174
876,6.71,6.228,page15,Blockers!,1827
877,6.52,6.228,page15,The Builders: Middle Ages,3367
878,7.36,6.228,page15,Habitats,810
879,6.73,6.228,page15,Greed,1844
880,8.13,6.228,page15,Escape the Dark Castle,1129
881,6.78,6.226,page15,Kingsport Festival,1765
882,6.81,6.226,page15,Helios,1512
